# epoch_wall_clock_ns=1788139341444482145
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,243,prep,9837482.035,9842213.024,4.731,,1
det,243,infer,9842216.839,9867945.689,25.729,0.131,1
det,244,prep,9867959.541,9876319.831,8.360,,1
det,244,infer,9876322.202,9898410.249,22.088,0.136,1
det,245,prep,9898520.644,9906588.697,8.068,,1
det,245,infer,9906591.308,9927376.806,20.785,0.133,1
det,246,prep,9927486.293,9936250.753,8.764,,1
det,246,infer,9936254.031,9958287.149,22.033,0.134,1
det,247,prep,9958389.655,9964905.145,6.515,,1
det,247,infer,9964908.015,9988563.478,23.655,0.133,1
det,248,prep,9988649.761,9995276.997,6.627,,1
det,248,infer,9995280.386,10021788.054,26.508,0.132,1
