# epoch_wall_clock_ns=1788138013185453841
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,173,infer,7186537.300,7213303.307,26.766,0.169,1
seg,174,prep,7213394.086,7219877.896,6.484,,1
seg,174,infer,7219880.322,7246795.405,26.915,0.179,1
seg,175,prep,7246887.979,7253902.646,7.015,,1
seg,175,infer,7253904.498,7281517.975,27.613,0.174,1
seg,176,prep,7281613.920,7285813.138,4.199,,1
seg,176,infer,7285815.675,7312773.758,26.958,0.169,1
seg,177,prep,7312857.222,7321289.677,8.432,,1
seg,177,infer,7321292.714,7348513.929,27.221,0.184,1
seg,178,prep,7348613.226,7354920.979,6.308,,1
seg,178,infer,7354922.183,7382489.345,27.567,0.183,1
seg,179,prep,7382582.383,7388067.741,5.485,,1
seg,179,infer,7388069.648,7415380.901,27.311,0.168,1
seg,180,prep,7415394.716,7421441.541,6.047,,1
seg,180,infer,7421443.467,7447679.970,26.237,0.162,1
seg,181,prep,7447774.749,7454301.911,6.527,,1
seg,181,infer,7454304.393,7502467.791,48.163,0.164,1
seg,182,prep,7502556.458,7507791.555,5.235,,1
seg,182,infer,7507794.037,7535452.440,27.658,0.166,1
seg,183,prep,7535468.403,7544292.176,8.824,,1
seg,183,infer,7544294.714,7571710.541,27.416,0.181,1
seg,184,prep,7571808.227,7577177.269,5.369,,1
seg,184,infer,7577179.714,7605332.991,28.153,0.164,1
seg,185,prep,7605432.918,7612258.138,6.825,,1
seg,185,infer,7612260.916,7639130.795,26.870,0.183,1
seg,186,prep,7639212.981,7645487.808,6.275,,1
seg,186,infer,7645489.734,7671580.402,26.091,0.173,1
seg,187,prep,7671671.662,7677453.838,5.782,,1
seg,187,infer,7677456.690,7705197.464,27.741,0.174,1
seg,188,prep,7705285.539,7709866.686,4.581,,1
seg,188,infer,7709868.260,7737048.734,27.180,0.159,1
seg,189,prep,7737064.456,7743815.028,6.751,,1
seg,189,infer,7743817.954,7770855.074,27.037,0.181,1
seg,190,prep,7770963.075,7780249.833,9.287,,1
seg,190,infer,7780252.630,7807116.768,26.864,0.189,1
seg,191,prep,7807218.565,7811380.894,4.162,,1
seg,191,infer,7811384.042,7855240.591,43.857,0.163,1
seg,192,prep,7855256.943,7864542.183,9.285,,1
seg,192,infer,7864545.183,7892259.975,27.715,0.183,1
seg,193,prep,7892362.513,7897288.514,4.926,,1
seg,193,infer,7897290.681,7924201.523,26.911,0.175,1
seg,194,prep,7924308.449,7932617.404,8.309,,1
seg,194,infer,7932620.589,7960231.899,27.611,0.189,1
seg,195,prep,7960338.548,7965839.610,5.501,,1
seg,195,infer,7965841.647,8025966.694,60.125,0.164,1
seg,196,prep,8025983.398,8034032.146,8.049,,1
seg,196,infer,8034034.702,8062247.665,28.213,0.176,1
seg,197,prep,8062388.721,8068543.973,6.155,,1
seg,197,infer,8068546.936,8096073.023,27.526,0.177,1
seg,198,prep,8096170.450,8100134.759,3.964,,1
seg,198,infer,8100137.944,8127682.513,27.545,0.174,1
seg,199,prep,8127696.698,8134674.327,6.978,,1
seg,199,infer,8134677.086,8162948.031,28.271,0.180,1
seg,200,prep,8163063.143,8169389.063,6.326,,1
seg,200,infer,8169392.749,8195455.565,26.063,0.180,1
seg,201,prep,8195570.732,8200934.849,5.364,,1
seg,201,infer,8200937.312,8227959.247,27.022,0.174,1
seg,202,prep,8228062.025,8235458.287,7.396,,1
seg,202,infer,8235461.528,8261945.662,26.484,0.188,1
seg,203,prep,8262054.756,8268811.920,6.757,,1
seg,203,infer,8268814.735,8295943.671,27.129,0.175,1
seg,204,prep,8296056.523,8302938.466,6.882,,1
seg,204,infer,8302940.929,8329918.271,26.977,0.209,1
seg,205,prep,8330019.328,8337229.070,7.210,,1
seg,205,infer,8337232.144,8363963.706,26.732,0.180,1
seg,206,prep,8364066.614,8370285.885,6.219,,1
seg,206,infer,8370288.996,8396821.131,26.532,0.174,1
seg,207,prep,8396944.965,8403548.980,6.604,,1
seg,207,infer,8403550.462,8430869.307,27.319,0.162,1
seg,208,prep,8430968.289,8437036.966,6.069,,1
seg,208,infer,8437039.892,8464837.370,27.797,0.170,1
seg,209,prep,8464944.834,8472312.836,7.368,,1
seg,209,infer,8472315.133,8499696.515,27.381,0.164,1
seg,210,prep,8499803.775,8504379.107,4.575,,1
seg,210,infer,8504381.107,8531713.008,27.332,0.162,1
seg,211,prep,8531805.990,8537597.609,5.792,,1
seg,211,infer,8537599.758,8591239.606,53.640,0.167,1
seg,212,prep,8591343.181,8599313.595,7.970,,1
seg,212,infer,8599316.743,8628132.563,28.816,0.188,1
seg,213,prep,8628239.564,8634554.261,6.315,,1
seg,213,infer,8634556.336,8662992.874,28.437,0.162,1
seg,214,prep,8663085.912,8669788.742,6.703,,1
seg,214,infer,8669791.428,8697936.390,28.145,0.173,1
seg,215,prep,8698043.335,8704957.612,6.914,,1
seg,215,infer,8704960.871,8732276.642,27.316,0.179,1
seg,216,prep,8732403.383,8739098.195,6.695,,1
seg,216,infer,8739100.825,8766586.893,27.486,0.170,1
seg,217,prep,8766686.801,8774129.675,7.443,,1
seg,217,infer,8774132.175,8800858.793,26.727,0.182,1
seg,218,prep,8800970.905,8810040.365,9.069,,1
