# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,149,prep,4072528.716,4076183.941,3.655,,1
pose,149,infer,4076185.626,4094785.717,18.600,0.126,1
pose,150,prep,4094862.273,4099709.140,4.847,,1
pose,150,infer,4099711.344,4118385.028,18.674,0.141,1
pose,151,prep,4118452.807,4122245.218,3.792,,1
pose,151,infer,4122247.200,4140776.401,18.529,0.135,1
pose,152,prep,4140786.327,4146351.332,5.565,,1
pose,152,infer,4146352.851,4164936.885,18.584,0.132,1
pose,153,prep,4165012.738,4169322.266,4.310,,1
pose,153,infer,4169325.396,4187947.653,18.622,0.136,1
pose,154,prep,4188009.006,4193623.918,5.615,,1
pose,154,infer,4193626.326,4212398.955,18.773,0.134,1
pose,155,prep,4212461.400,4216846.152,4.385,,1
pose,155,infer,4216848.133,4235321.130,18.473,0.135,1
pose,156,prep,4235394.482,4241456.363,6.062,,1
pose,156,infer,4241458.659,4259868.840,18.410,0.137,1
pose,157,prep,4259936.656,4263293.303,3.357,,1
pose,157,infer,4263295.285,4282019.099,18.724,0.133,1
pose,158,prep,4282029.840,4286634.167,4.604,,1
pose,158,infer,4286636.260,4305130.886,18.495,0.132,1
pose,159,prep,4305209.072,4308723.629,3.515,,1
pose,159,infer,4308725.351,4327334.812,18.609,0.154,1
pose,160,prep,4327344.627,4332732.463,5.388,,1
pose,160,infer,4332734.945,4351267.572,18.533,0.147,1
pose,161,prep,4351341.850,4357438.898,6.097,,1
pose,161,infer,4357440.805,4375864.931,18.424,0.140,1
pose,162,prep,4375936.006,4383273.215,7.337,,1
pose,162,infer,4383274.863,4401822.397,18.548,0.138,1
pose,163,prep,4401889.602,4406391.947,4.502,,1
pose,163,infer,4406394.280,4425088.298,18.694,0.139,1
pose,164,prep,4425168.317,4428902.191,3.734,,1
pose,164,infer,4428904.061,4447609.393,18.705,0.139,1
pose,165,prep,4447669.802,4450949.226,3.279,,1
pose,165,infer,4450951.448,4469434.649,18.483,0.130,1
pose,166,prep,4469445.649,4473717.899,4.272,,1
pose,166,infer,4473720.491,4492485.861,18.765,0.132,1
pose,167,prep,4492565.566,4497310.784,4.745,,1
pose,167,infer,4497313.543,4515773.021,18.459,0.136,1
pose,168,prep,4515842.559,4520178.124,4.336,,1
pose,168,infer,4520180.976,4538831.882,18.651,0.140,1
pose,169,prep,4538903.809,4543499.303,4.595,,1
pose,169,infer,4543501.711,4562032.986,18.531,0.135,1
pose,170,prep,4562100.653,4565090.074,2.989,,1
pose,170,infer,4565092.630,4583847.389,18.755,0.128,1
pose,171,prep,4583858.055,4586242.211,2.384,,1
pose,171,infer,4586244.026,4604775.819,18.532,0.120,1
pose,172,prep,4604786.079,4608516.749,3.731,,1
