run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose
1,1,1,1,1,1,1,31,0,0,0,0,126.993890,127.303771,127.180809,13.2209,12.2127,15096,3160,96.2969,20.354,6.465,29.626,6.751,40.37,54.274,115.579,6.785,56.198,73.718,117.811,6.785,43.708,57.19,116.293
1,1,1,1,1,1,1,1,0,0,0,15,127.567581,128.015698,82.254844,13.155,12.1593,15046,3194,96.0729,20.527,6.974,29.62,5.132,40.409,48.73,85.475,5.098,56.263,74.564,90.18,10.263,43.949,61.66,179.554
1,1,1,1,1,1,1,15,0,0,0,15,127.630596,128.064573,82.311527,12.8805,12.2026,15141,3217,96.0994,20.528,6.761,29.618,5.132,40.548,48.874,84.576,5.098,56.453,72.468,89.673,10.264,43.986,57.971,179.121
1,1,1,1,1,1,1,31,0,0,0,15,127.499395,127.994399,82.170845,12.8615,12.185,15034,3195,96.2126,20.564,6.639,29.615,5.132,40.594,49.256,84.88,5.132,56.404,74.037,89.685,10.265,43.914,57.528,178.937
1,1,1,1,1,1,1,1,0,0,0,31,127.781953,128.131829,82.435935,12.9402,12.1567,15015,3259,96.1208,20.46,6.979,29.619,5.098,40.73,50.185,83.489,5.098,56.59,71.422,88.774,10.196,44.042,57.815,177.156
1,1,1,1,1,1,1,15,0,0,0,31,127.736570,128.163380,82.333257,13.4659,12.1792,15164,3188,96.0540,20.494,6.856,29.619,5.132,40.644,49.362,84.541,5.098,56.492,72.392,88.758,10.23,43.975,66.827,181.239
1,1,1,1,1,1,1,31,0,0,0,31,127.876365,128.330975,82.546555,13.1545,12.1323,15001,3202,96.0910,20.357,6.987,29.621,5.098,40.778,48.6,86.24,5.064,56.793,71.344,88.039,10.162,44.251,59.853,176.971
1,1,1,1,1,1,15,1,0,0,0,0,126.895323,127.170015,127.038986,12.657,12.2187,15077,3228,96.2621,20.399,6.374,29.609,6.788,40.359,48.407,116.066,6.788,56.042,70.812,119.323,6.788,43.731,56.462,114.942
1,1,1,1,1,1,15,15,0,0,0,0,126.876292,127.258292,126.802504,12.6253,12.2418,15082,3223,96.2842,20.458,6.357,29.622,6.819,40.193,48.405,117.592,6.785,56.007,70.077,118.754,6.819,43.598,56.517,115.694
1,1,1,1,1,1,15,31,0,0,0,0,127.042938,127.355029,127.082051,12.8752,12.1823,15102,3229,96.2697,20.327,6.393,29.616,6.753,40.418,48.25,115.889,6.787,56.409,71.432,117.932,6.753,43.727,56.456,116.221
1,1,1,1,1,1,15,1,0,0,0,15,127.839185,128.112158,82.472507,13.6135,12.1039,15065,3067,96.0752,20.459,6.786,29.62,5.098,40.567,48.869,84.641,5.132,56.608,73.412,90.523,10.196,44.119,60.218,178.021
1,1,1,1,1,1,15,15,0,0,0,15,127.844882,128.314190,82.419435,13.0364,12.1021,15101,3207,96.0413,20.425,7.023,29.62,5.098,40.507,49.353,83.729,5.098,56.705,72.771,88.635,10.196,44.058,58.261,177.655
1,1,1,1,1,1,15,31,0,0,0,15,127.888262,128.251364,82.419903,12.9256,12.1856,15034,3197,96.0683,20.393,6.999,29.619,5.098,40.615,48.283,85.126,5.064,56.772,71.972,88.282,10.196,44.176,58.579,178.029
1,1,1,1,1,1,15,1,0,0,0,31,127.706992,128.022471,82.314492,12.7339,12.2234,15110,3290,96.1244,20.527,6.982,29.619,5.132,40.451,48.708,85.28,5.098,56.323,72.866,88.916,10.264,43.889,57.389,179.786
1,1,1,1,1,1,15,15,0,0,0,31,127.881871,128.152782,82.456621,13.1498,12.2432,15063,3104,96.0617,20.425,6.973,29.62,5.098,40.671,50.024,84.35,5.098,56.488,71.683,89.613,10.196,44.133,58.729,177.917
1,1,1,1,1,1,15,31,0,0,0,31,127.623098,128.178544,82.385309,13.4166,12.0763,15040,3253,96.0917,20.495,6.963,29.617,5.132,40.574,48.29,84.474,5.098,56.443,72.772,89.787,10.231,43.923,57.682,183.52
1,1,1,1,1,1,31,1,0,0,0,0,126.652170,127.186685,126.669081,12.8473,12.1446,15063,3020,96.2721,20.494,6.345,29.618,6.82,40.151,47.544,117.436,6.82,55.986,70.296,119.633,6.82,43.384,56.017,118.517
1,1,1,1,1,1,31,15,0,0,0,0,127.020303,127.226511,127.198216,12.768,12.1551,15124,3242,96.2643,20.325,6.608,29.619,6.753,40.241,51.477,115.218,6.786,56.26,72.132,119.743,6.753,43.745,56.749,115.301
1,1,1,1,1,1,31,31,0,0,0,0,126.505869,126.933612,126.570384,12.7427,12.1884,15182,3202,96.3289,20.558,6.396,29.623,6.853,40.116,47.25,118.131,6.819,55.602,69.705,119.917,6.853,43.338,56.085,118.635
1,1,1,1,1,1,31,1,0,0,0,15,127.746046,128.327355,82.460691,13.2483,12.1964,15036,3050,96.1514,20.425,6.802,29.621,5.098,40.726,50.347,83.777,5.098,56.535,81.03,91.172,10.195,44.252,69.64,178.04
1,1,1,1,1,1,31,15,0,0,0,15,127.818671,128.227006,82.422078,13.4008,12.177,15100,3246,96.0828,20.435,6.818,29.607,5.1,40.576,49.171,84.055,5.1,56.867,80.041,89.214,10.2,44.101,59.765,178.81
1,1,1,1,1,1,31,31,0,0,0,15,127.588022,127.999281,82.190765,12.8701,12.2804,15167,3078,96.1574,20.56,6.814,29.621,5.132,40.541,48.864,85.323,5.132,56.289,71.954,89.107,10.263,43.844,57.963,180.674
1,1,1,1,1,1,31,1,0,0,0,31,127.769207,128.143071,82.325712,12.8121,12.2142,15095,3220,96.0456,20.495,6.937,29.617,5.132,40.5,49.425,84.659,5.098,56.47,70.989,90.235,10.231,43.972,57.098,181.108
1,1,1,1,1,1,31,15,0,0,0,31,127.596812,127.924123,82.129301,12.7654,12.2062,15141,3329,96.1581,20.595,6.643,29.618,5.132,40.458,48.564,84.761,5.132,56.288,72.273,89.161,10.298,43.901,56.313,178.233
1,1,1,1,1,1,31,31,0,0,0,31,128.070692,128.265694,82.582594,13.4366,12.2823,15094,3154,96.0114,20.39,6.902,29.622,5.098,40.782,53.087,84.176,5.098,56.778,74.103,90.303,10.161,44.154,64.261,178.025
1,1,1,1,1,1,1,1,0,0,15,0,126.943489,88.370438,126.946287,13.2411,12.2067,15096,3149,96.3698,19.421,6.153,29.607,4.864,40.413,47.875,80.42,9.694,56.271,74.089,170.196,4.83,43.776,56.378,84.551
1,1,1,1,1,1,1,15,0,0,15,0,126.741589,88.220820,126.786377,12.8396,12.2342,15034,3327,96.3234,19.5,6.128,29.589,4.867,40.368,48.389,80.833,9.733,55.98,70.922,171.492,4.867,43.643,56.264,84.386
1,1,1,1,1,1,1,31,0,0,15,0,126.882918,88.281926,126.852104,12.7791,12.2722,15026,3279,96.3401,19.445,6.38,29.622,4.861,40.331,47.714,80.544,9.689,56.077,71.131,169.912,4.861,43.575,56.253,86.081
1,1,1,1,1,1,1,1,0,0,15,15,132.333497,89.140749,88.897962,12.2231,12.1196,15114,3183,88.4215,19.021,6.452,29.598,NaN,NaN,NaN,NaN,9.494,56.283,73.085,162.724,9.494,43.833,57.854,163.096
1,1,1,1,1,1,1,15,0,0,15,15,132.781331,89.546995,89.228595,12.9973,12.2074,15041,3182,88.5122,18.818,6.552,29.6,NaN,NaN,NaN,NaN,9.392,56.75,74.177,164.382,9.392,44.346,58.868,161.266
1,1,1,1,1,1,1,31,0,0,15,15,132.685070,89.483532,89.079758,12.7962,12.2241,15208,3235,88.4052,18.873,6.567,29.619,NaN,NaN,NaN,NaN,9.42,56.687,72.464,162.426,9.42,44.094,59.304,162.955
1,1,1,1,1,1,1,1,0,0,15,31,132.621383,89.332450,89.141073,12.2715,12.14,15078,3201,88.4614,18.881,6.558,29.607,NaN,NaN,NaN,NaN,9.424,56.647,78.65,162.925,9.424,44.103,58.712,163.085
1,1,1,1,1,1,1,15,0,0,15,31,132.479809,89.253603,88.983576,12.357,12.1479,15160,3228,88.4333,18.94,6.683,29.62,NaN,NaN,NaN,NaN,9.453,56.311,73.561,162.888,9.453,43.991,58.437,162.382
1,1,1,1,1,1,1,31,0,0,15,31,132.410980,89.177386,88.812593,12.4448,12.2988,15221,3109,88.4211,19.014,6.425,29.61,NaN,NaN,NaN,NaN,9.49,56.294,73.668,163.779,9.49,43.888,57.785,164.589
1,1,1,1,1,1,15,1,0,0,15,0,126.865409,88.301055,126.784608,13.3164,12.2868,15106,3162,96.3206,19.482,6.289,29.616,4.862,40.235,47.301,80.641,9.724,56.037,71.049,173.09,4.862,43.511,56.686,87.461
1,1,1,1,1,1,15,15,0,0,15,0,126.838730,88.296426,126.931159,13.0729,12.2244,15068,3396,96.3686,19.453,6.17,29.61,4.863,40.325,47.4,80.436,9.726,56.152,71.642,171.322,4.829,43.696,58.761,85.14
1,1,1,1,1,1,15,31,0,0,15,0,126.773875,88.111037,126.747468,12.7288,12.1786,15061,3381,96.3592,19.529,6.093,29.597,4.865,40.238,47.952,80.848,9.764,55.917,71.04,170.32,4.865,43.634,57.001,86.006
1,1,1,1,1,1,15,1,0,0,15,15,132.482929,89.271802,89.090686,12.2894,12.2058,15187,3271,88.5331,18.937,6.438,29.625,NaN,NaN,NaN,NaN,9.451,56.471,73.178,162.057,9.451,44.108,58.146,163.327
1,1,1,1,1,1,15,15,0,0,15,15,132.543222,89.376886,89.008460,12.4844,12.1715,15074,3238,88.4088,18.907,6.721,29.618,NaN,NaN,NaN,NaN,9.42,56.455,73.481,162.313,9.454,44.003,59.324,162.921
1,1,1,1,1,1,15,31,0,0,15,15,132.738543,89.597567,89.196896,12.9894,12.185,15082,3201,88.3982,18.807,6.706,29.616,NaN,NaN,NaN,NaN,9.387,56.754,74.058,163.215,9.387,44.235,59.483,164.333
1,1,1,1,1,1,15,1,0,0,15,31,132.480930,89.302315,88.970522,12.4003,12.1535,15163,3235,88.4472,18.975,6.384,29.617,NaN,NaN,NaN,NaN,9.454,56.413,73.481,163.719,9.488,44.04,65.468,163.158
1,1,1,1,1,1,15,15,0,0,15,31,132.628630,89.491726,89.068737,12.3224,12.1639,15247,3253,88.4381,18.873,6.558,29.619,NaN,NaN,NaN,NaN,9.42,56.649,72.849,163.306,9.453,43.984,57.512,162.973
1,1,1,1,1,1,15,31,0,0,15,31,132.609157,89.418264,89.117575,12.2637,12.1281,15195,3245,88.4978,18.875,6.576,29.616,NaN,NaN,NaN,NaN,9.42,56.6,73.731,161.391,9.42,44.164,58.305,161.263
1,1,1,1,1,1,31,1,0,0,15,0,126.938838,88.350174,126.990618,13.1467,12.2158,15026,3335,96.3442,19.42,6.176,29.609,4.863,40.423,51.769,80.116,9.693,56.239,81.437,172.512,4.83,43.796,57.213,86.716
1,1,1,1,1,1,31,15,0,0,15,0,127.015869,88.439332,127.077920,13.4562,12.2742,15110,3322,96.3107,19.382,6.159,29.616,4.828,40.46,50.465,80.035,9.691,56.372,73.039,171.144,4.828,43.857,57.2,83.483
1,1,1,1,1,1,31,31,0,0,15,0,126.659382,88.069829,126.728391,12.8248,12.2227,15138,3206,96.3962,19.552,6.06,29.613,4.897,40.425,47.4,81.093,9.759,55.87,71.125,172.708,4.863,43.434,56.484,86.252
1,1,1,1,1,1,31,1,0,0,15,15,132.480211,89.312042,89.007386,12.2414,12.2835,14999,3255,88.4829,18.938,6.489,29.623,NaN,NaN,NaN,NaN,9.452,56.52,72.933,162.659,9.452,43.998,58.24,162.947
1,1,1,1,1,1,31,15,0,0,15,15,132.568460,89.340471,89.003338,12.3218,12.1751,15206,3208,88.4170,18.908,6.569,29.616,NaN,NaN,NaN,NaN,9.42,56.59,73.756,161.782,9.454,44.023,58.89,164.212
1,1,1,1,1,1,31,31,0,0,15,15,132.719665,89.442734,89.206696,12.9334,12.1781,15150,3157,88.4084,18.84,6.649,29.618,NaN,NaN,NaN,NaN,9.42,56.666,72.817,162.234,9.386,44.183,57.691,165.797
1,1,1,1,1,1,31,1,0,0,15,31,132.639673,89.480048,89.343730,12.7186,12.117,15122,3183,88.4605,18.844,6.747,29.612,NaN,NaN,NaN,NaN,9.388,56.608,74.949,162.944,9.422,44.163,58.689,165.667
1,1,1,1,1,1,31,15,0,0,15,31,132.422184,89.219431,88.857343,12.2808,12.1773,15110,3280,88.5123,18.976,6.563,29.616,NaN,NaN,NaN,NaN,9.454,56.421,73.112,164.041,9.488,43.839,58.057,163.49
1,1,1,1,1,1,31,31,0,0,15,31,132.513950,89.302336,88.850518,12.3528,12.1831,15146,3243,88.3690,18.95,6.492,29.605,NaN,NaN,NaN,NaN,9.458,56.536,72.868,161.776,9.458,43.917,57.612,163.836
1,1,1,1,1,1,1,1,0,0,31,0,126.864730,88.418172,126.849384,12.7593,12.2406,15059,3228,96.3853,19.479,6.263,29.622,4.861,40.309,47.642,80.915,9.723,56.035,71.356,171.535,4.861,43.53,57.72,84.429
1,1,1,1,1,1,1,15,0,0,31,0,126.945891,88.479943,126.962976,13.3079,12.2425,15074,3185,96.3134,19.415,6.202,29.616,4.862,40.353,51.051,80.02,9.691,56.311,93.112,171.474,4.829,43.714,55.806,84.713
1,1,1,1,1,1,1,31,0,0,31,0,127.004823,88.446779,126.949884,13.247,12.1746,15045,3234,96.3622,19.413,6.171,29.619,4.828,40.436,54.39,80.345,9.69,56.22,83.339,171.398,4.862,43.877,62.011,85.478
1,1,1,1,1,1,1,1,0,0,31,15,132.760868,89.452432,89.142024,12.4074,12.1886,15055,3275,88.4860,18.842,6.484,29.615,NaN,NaN,NaN,NaN,9.387,56.782,73.987,162.388,9.421,44.278,59.779,162.814
1,1,1,1,1,1,1,15,0,0,31,15,132.552913,89.402417,88.949840,12.3229,12.1407,15122,3305,88.4392,18.903,6.681,29.625,NaN,NaN,NaN,NaN,9.418,56.451,72.507,161.437,9.452,44.071,59.565,161.426
1,1,1,1,1,1,1,31,0,0,31,15,132.377253,89.209536,88.817179,12.5409,12.1558,15143,3166,88.4142,19.008,6.415,29.619,NaN,NaN,NaN,NaN,9.487,56.298,73.248,163.164,9.487,43.928,58.591,164.632
1,1,1,1,1,1,1,1,0,0,31,31,132.714914,89.428185,89.048457,13.0429,12.2528,15057,3270,88.3784,18.878,6.505,29.611,NaN,NaN,NaN,NaN,9.422,56.743,78.043,162.615,9.422,44.076,65.43,163.472
1,1,1,1,1,1,1,15,0,0,31,31,132.739166,89.515641,89.247016,12.5717,12.2146,15182,3236,88.5932,18.811,6.488,29.61,NaN,NaN,NaN,NaN,9.389,56.817,73.565,161.522,9.389,44.382,58.405,161.982
1,1,1,1,1,1,1,31,0,0,31,31,132.677203,89.430613,89.095463,12.3054,12.2167,15131,3345,88.5094,18.84,6.648,29.618,NaN,NaN,NaN,NaN,9.386,56.718,73.678,162.209,9.42,44.18,59.161,162.198
1,1,1,1,1,1,15,1,0,0,31,0,126.768587,88.180699,126.760989,12.7239,12.2238,15020,3277,96.3819,19.514,6.132,29.62,4.862,40.145,47.635,80.928,9.757,55.997,71.021,171.485,4.862,43.643,57.268,84.868
1,1,1,1,1,1,15,15,0,0,31,0,126.659335,88.125655,126.692707,13.0038,12.205,15032,3136,96.3979,19.555,6.057,29.608,4.897,40.312,47.03,80.58,9.761,55.896,70.29,172.359,4.863,43.473,56.291,84.622
1,1,1,1,1,1,15,31,0,0,31,0,127.109931,88.558145,127.064756,13.5037,12.1431,15067,3318,96.3156,19.349,6.268,29.614,4.829,40.673,58.615,79.925,9.658,56.411,73.167,169.681,4.829,43.723,56.434,84.19
1,1,1,1,1,1,15,1,0,0,31,15,132.256083,89.138812,88.690213,12.3777,12.2753,15195,3171,88.5772,19.042,6.513,29.618,0.034,38.407,38.407,0.377,9.487,56.177,73.074,164.518,9.487,43.805,58.259,164.45
1,1,1,1,1,1,15,15,0,0,31,15,132.323628,89.120224,88.904806,12.2631,12.2332,15134,3179,88.4541,19.006,6.547,29.622,NaN,NaN,NaN,NaN,9.486,56.335,76.891,162.777,9.486,43.763,57.247,165.448
1,1,1,1,1,1,15,31,0,0,31,15,132.459194,89.172192,88.933863,12.2658,12.2753,15044,3139,88.4526,18.941,6.586,29.618,NaN,NaN,NaN,NaN,9.454,56.44,73.253,162.837,9.454,43.957,58.551,162.326
1,1,1,1,1,1,15,1,0,0,31,31,132.556630,89.368737,88.925821,12.7555,12.1169,15129,3252,88.4186,18.942,6.427,29.617,NaN,NaN,NaN,NaN,9.454,56.533,74.058,162.056,9.454,44.029,59.802,165.459
1,1,1,1,1,1,15,15,0,0,31,31,132.602095,89.379138,89.072104,12.7974,12.1759,15005,3222,88.5438,18.874,6.612,29.617,NaN,NaN,NaN,NaN,9.42,56.6,73.223,161.954,9.42,44.129,59.577,162.09
1,1,1,1,1,1,15,31,0,0,31,31,132.519924,89.233066,89.021517,12.3315,12.16,15123,3177,88.4673,18.936,6.471,29.627,NaN,NaN,NaN,NaN,9.451,56.53,71.711,163.176,9.451,44.02,56.54,163.457
1,1,1,1,1,1,31,1,0,0,31,0,126.789239,88.168537,126.711461,12.7184,12.2034,15084,3358,96.3757,19.515,6.334,29.618,4.862,40.227,47.209,79.489,9.724,55.852,70.636,172.87,4.896,43.507,55.88,85.175
1,1,1,1,1,1,31,15,0,0,31,0,126.917617,88.291670,126.945364,12.7646,12.2555,15105,3383,96.2663,19.459,6.251,29.601,4.865,40.32,47.347,79.506,9.696,56.097,78.196,171.137,4.865,43.668,56.888,84.471
1,1,1,1,1,1,31,31,0,0,31,0,126.798573,88.158804,126.670495,13.3481,12.2278,15110,3214,96.3877,19.548,6.312,29.619,4.862,40.28,49.358,79.913,9.723,55.872,71.12,172.832,4.895,43.466,56.768,86.009
1,1,1,1,1,1,31,1,0,0,31,15,132.683508,89.437297,89.188958,12.6793,12.1722,15223,3204,88.4758,18.84,6.496,29.618,NaN,NaN,NaN,NaN,9.42,56.764,85.438,161.39,9.386,44.249,63.854,162.154
1,1,1,1,1,1,31,15,0,0,31,15,132.536219,89.225842,88.976413,12.3189,12.2488,15050,3226,88.3638,18.947,6.548,29.609,0.034,38.157,38.157,0.459,9.456,56.518,73.058,164.142,9.423,43.913,57.43,166.254
1,1,1,1,1,1,31,31,0,0,31,15,132.376256,89.106477,88.846012,12.2651,12.2086,15104,3243,88.4639,19.007,6.511,29.62,NaN,NaN,NaN,NaN,9.487,56.261,74.052,163.339,9.487,43.869,58.753,162.875
1,1,1,1,1,1,31,1,0,0,31,31,132.502333,89.236235,88.957533,12.3956,12.2224,15101,3233,88.4765,18.954,6.429,29.598,NaN,NaN,NaN,NaN,9.46,56.405,73.355,161.952,9.46,44.091,58.796,162.872
1,1,1,1,1,1,31,15,0,0,31,31,132.412223,89.244433,88.873283,12.9999,12.2854,15141,3223,88.3701,19.01,6.368,29.616,0.034,38.356,38.356,0.348,9.488,56.412,82.747,163.864,9.455,43.87,57.996,165.126
1,1,1,1,1,1,31,31,0,0,31,31,132.721620,89.538189,89.108441,12.5833,12.1623,15074,3297,88.4499,18.843,6.559,29.613,NaN,NaN,NaN,NaN,9.388,56.793,73.829,161.647,9.422,44.18,61.571,162.466
1,1,1,1,1,15,1,1,0,0,0,0,126.714250,127.266885,126.884425,12.7438,12.1903,15086,3232,96.3059,20.458,6.357,29.621,6.819,40.237,48.242,117.535,6.786,56.001,70.351,119.159,6.819,43.557,56.844,117.129
1,1,1,1,1,15,1,15,0,0,0,0,126.843835,127.236822,126.920458,12.825,12.2332,15189,3247,96.2693,20.395,6.519,29.615,6.787,40.243,47.647,116.395,6.787,56.144,71.286,118.26,6.787,43.557,55.68,117.052
1,1,1,1,1,15,1,31,0,0,0,0,127.138751,127.466414,127.135697,13.5907,12.4065,15165,3109,96.1488,20.325,6.814,29.619,6.752,40.257,48.841,116.487,6.752,56.179,72.178,119.598,6.752,43.789,58.055,116.234
1,1,1,1,1,15,1,1,0,0,0,15,127.982451,128.308494,82.550706,14.0354,12.3042,15121,3178,96.0723,20.428,6.756,29.616,5.099,40.647,49.629,83.679,5.099,56.619,80.189,89.131,10.197,44.279,68.627,177.808
1,1,1,1,1,15,1,15,0,0,0,15,127.435832,127.988851,82.205305,12.9748,12.1724,15039,3201,96.1603,20.56,6.707,29.621,5.131,40.541,48.931,84.902,5.131,56.393,73.15,89.355,10.263,43.896,63.671,179.364
1,1,1,1,1,15,1,31,0,0,0,15,127.448595,127.939621,82.113748,12.9042,12.233,15058,3207,96.1296,20.593,6.673,29.622,5.131,40.366,48.806,85.398,5.131,56.33,73.749,89.693,10.296,43.908,58.134,181.422
1,1,1,1,1,15,1,1,0,0,0,31,127.843289,128.191854,82.523483,12.8766,12.1567,15102,3089,96.1109,20.433,6.809,29.609,5.1,40.696,48.698,84.805,5.1,56.612,73.387,89.098,10.2,44.182,58.615,177.879
1,1,1,1,1,15,1,15,0,0,0,31,127.508789,127.993405,82.136046,13.3757,12.2744,15119,3028,96.1204,20.596,6.682,29.618,5.132,40.435,49.51,85.419,5.132,56.334,74.44,89.193,10.298,43.85,57.467,179.036
1,1,1,1,1,15,1,31,0,0,0,31,127.760671,128.122658,82.547690,13.5782,12.2222,15128,3153,96.0677,20.424,7.003,29.622,5.098,40.684,51.192,84.439,5.098,56.422,72.94,89.094,10.195,44.134,67.554,180.221
1,1,1,1,1,15,15,1,0,0,0,0,126.833026,127.327987,126.880006,13.016,12.1671,15085,3209,96.2693,20.36,6.515,29.617,6.787,40.383,48.051,115.862,6.753,56.105,70.958,117.264,6.787,43.75,57.041,115.866
1,1,1,1,1,15,15,15,0,0,0,0,126.883153,127.387907,126.910293,12.8017,12.2962,15217,3234,96.2237,20.393,6.315,29.618,6.786,40.298,49.008,116.706,6.786,56.133,72.772,117.459,6.82,43.612,56.672,116.151
1,1,1,1,1,15,15,31,0,0,0,0,126.710600,127.060849,126.647900,12.7496,12.2156,15101,3239,96.3173,20.525,6.259,29.623,6.819,40.147,47.544,121.252,6.819,55.81,70.773,118.873,6.853,43.496,56.083,119.626
1,1,1,1,1,15,15,1,0,0,0,15,127.599727,127.989082,82.234297,13.4362,12.2553,15062,3208,96.1296,20.522,6.891,29.627,5.13,40.489,55.537,85.314,5.097,56.432,72.807,90.767,10.261,43.929,59.919,182.617
1,1,1,1,1,15,15,15,0,0,0,15,128.091944,128.467166,82.785338,13.7351,12.1762,15067,3163,95.9906,20.291,7.19,29.62,5.064,40.709,49.088,83.093,5.064,56.786,72.834,89.158,10.128,44.367,61.076,176.37
1,1,1,1,1,15,15,31,0,0,0,15,127.681346,127.994598,82.305846,12.8961,12.193,15093,3284,96.0792,20.523,6.807,29.626,5.131,40.524,48.257,85.915,5.131,56.317,72.613,90.862,10.228,44.004,57.829,180.907
1,1,1,1,1,15,15,1,0,0,0,31,127.471574,127.838008,82.113744,12.749,12.2167,15089,3066,96.1721,20.662,6.609,29.619,5.166,40.445,49.257,85.373,5.132,56.174,72.924,90.698,10.331,43.724,58.056,181.642
1,1,1,1,1,15,15,15,0,0,0,31,127.689502,127.998190,82.328046,12.9628,12.3851,15118,3097,96.1372,20.491,6.838,29.623,5.131,40.613,49.29,84.216,5.097,56.43,72.233,89.001,10.229,44.05,58.479,178.352
1,1,1,1,1,15,15,31,0,0,0,31,127.862373,128.167001,82.508040,13.616,12.33,15149,3156,96.0243,20.426,6.778,29.62,5.098,40.802,49.706,84.369,5.098,56.697,73.377,90.521,10.196,44.154,58.145,177.482
1,1,1,1,1,15,31,1,0,0,0,0,126.947718,127.528647,127.084066,13.6213,12.3159,15139,3172,96.2432,20.29,6.598,29.621,6.752,40.445,48.855,118.531,6.752,56.272,70.481,117.694,6.752,43.836,56.813,118.804
1,1,1,1,1,15,31,15,0,0,0,0,126.630464,127.095929,126.751865,12.7923,12.1781,15049,3190,96.2809,20.503,6.294,29.605,6.823,40.167,48.013,117.738,6.823,55.874,70.739,119.493,6.823,43.494,57.552,116.849
1,1,1,1,1,15,31,31,0,0,0,0,126.810242,127.218675,126.876543,12.8349,12.1682,15125,3217,96.2634,20.404,6.374,29.602,6.79,40.356,48.938,116.547,6.79,56.153,71.585,117.39,6.79,43.589,57.276,116.471
1,1,1,1,1,15,31,1,0,0,0,15,127.586009,128.042110,82.201993,12.9336,12.2048,15130,3186,96.1472,20.561,6.618,29.62,5.132,40.575,48.454,84.672,5.132,56.539,72.07,90.976,10.263,43.891,58.256,180.811
1,1,1,1,1,15,31,15,0,0,0,15,127.653030,128.156740,82.314511,13.5338,12.2574,15148,3368,96.0620,20.495,6.786,29.617,5.132,40.587,48.878,84.491,5.098,56.625,74.843,89.482,10.231,44.001,58.384,178.85
1,1,1,1,1,15,31,31,0,0,0,15,127.939301,128.476454,82.540031,13.4585,12.1984,15054,3152,96.0214,20.326,7.103,29.617,5.065,40.698,51.911,87.13,5.065,56.924,76.816,88.227,10.163,44.233,61.489,177.87
1,1,1,1,1,15,31,1,0,0,0,31,127.487714,127.916712,82.098168,12.8768,12.2229,15032,3240,96.1908,20.597,6.732,29.616,5.132,40.429,47.884,85.008,5.132,56.32,71.362,89.886,10.299,43.804,57.123,179.854
1,1,1,1,1,15,31,15,0,0,0,31,127.550636,128.020893,82.157723,12.8258,12.1672,15091,3235,96.1158,20.563,6.865,29.616,5.132,40.456,48.792,84.689,5.132,56.3,73.105,89.627,10.265,43.818,57.476,180.635
1,1,1,1,1,15,31,31,0,0,0,31,127.788310,128.103664,82.453466,12.9947,12.195,15105,3041,96.0829,20.426,6.915,29.619,5.098,40.685,49.094,83.81,5.098,56.557,71.775,90.672,10.196,44.144,57.778,180.309
1,1,1,1,1,15,1,1,0,0,15,0,126.976542,88.404938,127.036418,13.6134,12.184,15039,3234,96.3343,19.379,6.312,29.619,4.828,40.456,47.752,81.268,9.69,56.29,72.905,175.525,4.828,43.733,58.303,83.856
1,1,1,1,1,15,1,15,0,0,15,0,126.946590,88.369695,126.883899,13.2284,12.2388,15063,3265,96.3862,19.414,6.274,29.618,4.862,40.376,48.597,80.322,9.69,56.23,74.432,173.134,4.828,43.723,56.468,83.404
1,1,1,1,1,15,1,31,0,0,15,0,126.674282,88.080861,126.694864,12.7795,12.2235,15014,3211,96.3934,19.549,6.115,29.618,4.896,40.307,47.923,80.664,9.758,55.868,71.367,174.743,4.862,43.477,56.928,88.568
1,1,1,1,1,15,1,1,0,0,15,15,132.476168,89.317324,89.058980,12.233,12.1933,15104,3274,88.4508,18.954,6.484,29.598,NaN,NaN,NaN,NaN,9.46,56.47,73.18,162.374,9.46,43.969,57.547,163.094
1,1,1,1,1,15,1,15,0,0,15,15,132.629445,89.429936,89.094899,12.5541,12.2303,15169,3230,88.4656,18.873,6.682,29.619,NaN,NaN,NaN,NaN,9.42,56.51,73.049,162.61,9.42,44.151,59.366,163.648
1,1,1,1,1,15,1,31,0,0,15,15,133.014482,89.783058,89.411621,13.2879,12.3034,15108,2980,88.2874,18.7,6.692,29.625,NaN,NaN,NaN,NaN,9.316,57.162,80.872,160.649,9.35,44.443,62.836,161.407
1,1,1,1,1,15,1,1,0,0,15,31,132.496637,89.226552,88.925459,12.5372,12.1607,15099,3186,88.4411,18.949,6.396,29.606,NaN,NaN,NaN,NaN,9.458,56.596,73.483,163.032,9.458,43.962,59.879,162.293
1,1,1,1,1,15,1,15,0,0,15,31,132.474265,89.293288,88.895634,12.3295,12.266,15177,3214,88.5119,18.941,6.518,29.618,NaN,NaN,NaN,NaN,9.454,56.515,72.724,162.669,9.454,43.957,58.055,163.505
