model_count,batch,model,own_pri,max_other_pri,advantage,latency,total_time,fps,hrtt_lat,npu
3.0,63.0,seg,31.0,0.0,31.0,4678.35,21.0938,28.704,1752.173,99.407
3.0,63.0,pose,0.0,31.0,-31.0,9475.24,47.6062,0.043,772.225,99.407
3.0,63.0,det,0.0,31.0,-31.0,9827.0,47.9481,,,99.0996
3.0,63.0,seg,31.0,15.0,16.0,4642.87,20.888,28.448,1709.372,99.0996
3.0,63.0,pose,15.0,31.0,-16.0,7371.19,34.7514,1.902,2603.591,99.0996
3.0,63.0,det,0.0,31.0,-31.0,9766.96,47.6382,,,99.5115
3.0,63.0,seg,31.0,15.0,16.0,4689.77,21.0978,28.248,1761.36,99.5115
3.0,63.0,pose,15.0,31.0,-16.0,7355.13,34.4432,1.889,2959.941,99.5115
3.0,63.0,det,0.0,31.0,-31.0,9795.38,47.7929,,,98.8411
3.0,63.0,seg,31.0,15.0,16.0,4748.67,21.4663,28.62,1766.461,98.8411
3.0,63.0,pose,15.0,31.0,-16.0,7367.67,34.6003,1.446,2631.813,98.8411
3.0,63.0,det,0.0,31.0,-31.0,9950.37,48.5857,,,98.0285
3.0,63.0,seg,31.0,31.0,0.0,7732.16,35.3974,14.084,1865.12,98.0285
3.0,63.0,pose,31.0,31.0,0.0,7324.84,34.4918,16.331,1765.408,98.0285
3.0,63.0,det,0.0,31.0,-31.0,9942.42,48.5698,,,99.226
3.0,63.0,seg,31.0,31.0,0.0,7727.78,35.369,15.127,1904.294,99.226
3.0,63.0,pose,31.0,31.0,0.0,7245.85,34.4414,15.928,1630.481,99.226
3.0,63.0,det,0.0,31.0,-31.0,9898.59,48.322,,,99.4365
3.0,63.0,seg,31.0,31.0,0.0,7681.65,35.1306,15.257,1957.665,99.4365
3.0,63.0,pose,31.0,31.0,0.0,7265.05,34.1803,15.383,1596.145,99.4365
3.0,63.0,det,15.0,0.0,15.0,3404.87,14.6522,28.361,1168.805,99.1485
3.0,63.0,seg,0.0,15.0,-15.0,9354.87,45.5984,5.31,2091.515,99.1485
3.0,63.0,pose,0.0,15.0,-15.0,9323.46,46.2036,4.762,1752.107,99.1485
3.0,63.0,det,15.0,0.0,15.0,3329.87,14.3871,28.277,1137.106,99.2787
3.0,63.0,seg,0.0,15.0,-15.0,9200.16,44.7707,5.336,2076.547,99.2787
3.0,63.0,pose,0.0,15.0,-15.0,9274.09,45.588,5.042,2063.459,99.2787
3.0,63.0,det,15.0,0.0,15.0,3314.81,14.2957,28.462,1129.46,98.9433
3.0,63.0,seg,0.0,15.0,-15.0,9277.13,45.1557,5.329,2093.447,98.9433
3.0,63.0,pose,0.0,15.0,-15.0,9327.89,45.974,4.821,1918.398,98.9433
3.0,63.0,det,15.0,15.0,0.0,6664.72,31.9441,17.679,1246.889,98.6113
3.0,63.0,seg,0.0,15.0,-15.0,9637.06,46.952,,,98.6113
3.0,63.0,pose,15.0,15.0,0.0,6742.49,31.666,18.963,1600.322,98.6113
3.0,63.0,det,15.0,15.0,0.0,6699.55,31.8969,18.545,1308.387,99.13
3.0,63.0,seg,0.0,15.0,-15.0,9756.42,47.5973,,,99.13
3.0,63.0,pose,15.0,15.0,0.0,6971.17,32.5849,17.452,1551.824,99.13
3.0,63.0,det,15.0,15.0,0.0,6767.68,31.9552,17.944,1275.596,98.9598
3.0,63.0,seg,0.0,15.0,-15.0,9764.84,47.6989,0.169,118.572,98.9598
3.0,63.0,pose,15.0,15.0,0.0,6996.04,32.7679,17.607,1572.056,98.9598
3.0,63.0,det,15.0,31.0,-16.0,7188.07,33.2502,5.648,1737.463,99.2081
3.0,63.0,seg,0.0,31.0,-31.0,9881.01,48.2486,,,99.2081
3.0,63.0,pose,31.0,15.0,16.0,3956.1,17.9045,28.577,1444.701,99.2081
3.0,63.0,det,15.0,31.0,-16.0,7223.05,33.3266,6.301,1699.158,99.4135
3.0,63.0,seg,0.0,31.0,-31.0,9889.89,48.3166,,,99.4135
3.0,63.0,pose,31.0,15.0,16.0,3926.86,17.7653,28.272,1426.859,99.4135
3.0,63.0,det,15.0,31.0,-16.0,7210.35,33.2945,5.76,1732.41,99.3133
3.0,63.0,seg,0.0,31.0,-31.0,9884.17,48.2908,,,99.3133
3.0,63.0,pose,31.0,15.0,16.0,3943.98,17.8008,28.298,1435.899,99.3133
3.0,63.0,det,15.0,15.0,0.0,6987.73,33.3567,18.746,1332.103,98.8436
3.0,63.0,seg,15.0,15.0,0.0,7385.2,34.312,16.178,1785.555,98.8436
3.0,63.0,pose,0.0,15.0,-15.0,9513.58,47.1644,0.214,123.509,98.8436
3.0,63.0,det,15.0,15.0,0.0,7121.47,34.3891,16.776,1306.624,99.1247
3.0,63.0,seg,15.0,15.0,0.0,7325.0,33.9316,16.356,1761.786,99.1247
3.0,63.0,pose,0.0,15.0,-15.0,9552.0,47.3106,0.042,33.85,99.1247
3.0,63.0,det,15.0,15.0,0.0,6963.82,33.255,18.963,1334.626,97.826
3.0,63.0,seg,15.0,15.0,0.0,7326.03,34.1204,16.501,1760.134,97.826
3.0,63.0,pose,0.0,15.0,-15.0,9509.25,47.066,,,97.826
3.0,63.0,det,15.0,15.0,0.0,9571.86,48.7921,11.76,1358.788,99.3623
3.0,63.0,seg,15.0,15.0,0.0,9645.83,47.9472,10.584,1833.542,99.3623
3.0,63.0,pose,15.0,15.0,0.0,9747.11,48.7278,10.71,1848.998,99.3623
3.0,63.0,det,15.0,15.0,0.0,9450.24,47.3797,10.626,1361.405,99.094
3.0,63.0,seg,15.0,15.0,0.0,9850.08,48.2932,10.711,1949.768,99.094
3.0,63.0,pose,15.0,15.0,0.0,9220.04,46.516,10.668,1508.264,99.094
3.0,63.0,det,15.0,15.0,0.0,9299.41,46.6885,10.625,1307.696,99.4689
3.0,63.0,seg,15.0,15.0,0.0,9630.73,47.6237,10.583,1826.827,99.4689
3.0,63.0,pose,15.0,15.0,0.0,9367.45,47.6993,12.172,1703.73,99.4689
3.0,63.0,det,15.0,31.0,-16.0,9580.39,47.2302,2.739,1703.609,99.3126
3.0,63.0,seg,15.0,31.0,-16.0,9864.18,48.1837,2.655,2716.787,99.3126
3.0,63.0,pose,31.0,15.0,16.0,3882.66,17.4702,28.361,1430.632,99.3126
3.0,63.0,det,15.0,31.0,-16.0,9629.55,47.6645,2.726,1734.179,99.4013
3.0,63.0,seg,15.0,31.0,-16.0,9912.39,48.5574,2.6,2505.843,99.4013
3.0,63.0,pose,31.0,15.0,16.0,4006.94,18.0226,28.228,1464.152,99.4013
3.0,63.0,det,15.0,31.0,-16.0,9566.16,47.3478,2.746,1722.169,99.0421
3.0,63.0,seg,15.0,31.0,-16.0,9893.75,48.2997,2.493,2683.497,99.0421
3.0,63.0,pose,31.0,15.0,16.0,3939.84,17.8449,28.432,1435.705,99.0421
3.0,63.0,det,15.0,31.0,-16.0,7437.74,34.8813,2.708,2227.479,99.1002
3.0,63.0,seg,31.0,15.0,16.0,4705.23,21.3824,28.929,1727.616,99.1002
3.0,63.0,pose,0.0,31.0,-31.0,9659.16,47.817,,,99.1002
3.0,63.0,det,15.0,31.0,-16.0,7496.19,35.2013,2.672,2145.406,99.174
3.0,63.0,seg,31.0,15.0,16.0,4719.4,21.4134,28.546,1752.32,99.174
3.0,63.0,pose,0.0,31.0,-31.0,9715.53,48.1342,,,99.174
3.0,63.0,det,15.0,31.0,-16.0,7371.11,34.6977,2.769,1893.502,99.2998
3.0,63.0,seg,31.0,15.0,16.0,4635.8,20.8274,28.669,1701.142,99.2998
3.0,63.0,pose,0.0,31.0,-31.0,9616.24,47.6165,,,99.2998
3.0,63.0,det,15.0,31.0,-16.0,9562.72,46.9405,2.669,2323.897,99.4398
3.0,63.0,seg,31.0,15.0,16.0,4721.67,21.4213,28.513,1756.764,99.4398
3.0,63.0,pose,15.0,31.0,-16.0,9493.29,47.7442,0.085,427.122,99.4398
3.0,63.0,det,15.0,31.0,-16.0,9528.16,46.9067,2.674,2037.764,99.2851
3.0,63.0,seg,31.0,15.0,16.0,4654.75,21.0376,28.561,1714.785,99.2851
3.0,63.0,pose,15.0,31.0,-16.0,9492.58,47.727,0.042,757.207,99.2851
3.0,63.0,det,15.0,31.0,-16.0,9543.76,47.0531,2.658,1902.903,99.273
3.0,63.0,seg,31.0,15.0,16.0,4669.62,20.989,28.394,1702.583,99.273
3.0,63.0,pose,15.0,31.0,-16.0,9522.36,47.8688,0.042,763.981,99.273
3.0,63.0,det,15.0,31.0,-16.0,9931.89,48.5139,,,97.9977
3.0,63.0,seg,31.0,31.0,0.0,7643.5,35.3225,13.955,1932.945,97.9977
3.0,63.0,pose,31.0,31.0,0.0,7427.65,34.5012,15.942,1879.804,97.9977
3.0,63.0,det,15.0,31.0,-16.0,9931.17,48.4865,,,99.3171
3.0,63.0,seg,31.0,31.0,0.0,7598.94,35.2339,15.948,1905.084,99.3171
3.0,63.0,pose,31.0,31.0,0.0,7333.52,35.2916,15.023,1569.512,99.3171
3.0,63.0,det,15.0,31.0,-16.0,10044.7,49.0811,,,99.0996
3.0,63.0,seg,31.0,31.0,0.0,7887.63,35.8918,13.828,1911.641,99.0996
3.0,63.0,pose,31.0,31.0,0.0,7440.09,34.9443,15.985,1817.108,99.0996
3.0,63.0,det,31.0,0.0,31.0,3369.44,14.4717,28.428,1164.448,98.9918
3.0,63.0,seg,0.0,31.0,-31.0,9458.64,45.8442,4.942,2078.149,98.9918
3.0,63.0,pose,0.0,31.0,-31.0,9054.66,44.9401,5.322,1861.42,98.9918
3.0,63.0,det,31.0,0.0,31.0,3401.0,14.6228,29.029,1169.353,97.942
3.0,63.0,seg,0.0,31.0,-31.0,9416.83,45.8368,3.753,1870.998,97.942
3.0,63.0,pose,0.0,31.0,-31.0,9063.9,44.9919,5.435,1874.06,97.942
3.0,63.0,det,31.0,0.0,31.0,3356.31,14.5267,28.305,1144.244,99.1758
3.0,63.0,seg,0.0,31.0,-31.0,9528.34,46.1118,3.953,2061.388,99.1758
3.0,63.0,pose,0.0,31.0,-31.0,9099.2,45.1617,5.299,1894.357,99.1758
3.0,63.0,det,31.0,15.0,16.0,3394.92,14.623,28.4,1164.035,99.1226
3.0,63.0,seg,0.0,31.0,-31.0,9526.28,46.4178,,,99.1226
3.0,63.0,pose,15.0,31.0,-16.0,6919.73,31.4101,10.128,1875.371,99.1226
3.0,63.0,det,31.0,15.0,16.0,3382.27,14.5657,28.275,1170.922,99.3558
3.0,63.0,seg,0.0,31.0,-31.0,9472.39,46.0879,,,99.3558
3.0,63.0,pose,15.0,31.0,-16.0,6844.91,31.0809,10.587,1879.611,99.3558
3.0,63.0,det,31.0,15.0,16.0,3450.39,14.9974,29.033,1161.703,97.9993
3.0,63.0,seg,0.0,31.0,-31.0,9508.72,46.2879,,,97.9993
3.0,63.0,pose,15.0,31.0,-16.0,6924.41,31.284,8.455,2134.327,97.9993
3.0,63.0,det,31.0,31.0,0.0,6683.47,32.0803,17.513,1259.154,97.8326
3.0,63.0,seg,0.0,31.0,-31.0,9645.5,47.0383,0.087,63.418,97.8326
3.0,63.0,pose,31.0,31.0,0.0,6775.21,31.6819,18.597,1584.314,97.8326
3.0,63.0,det,31.0,31.0,0.0,6901.4,33.1598,17.256,1285.792,98.7425
3.0,63.0,seg,0.0,31.0,-31.0,9860.7,48.1637,,,98.7425
3.0,63.0,pose,31.0,31.0,0.0,6999.7,32.8607,17.638,1568.378,98.7425
3.0,63.0,det,31.0,31.0,0.0,6936.42,33.1223,16.804,1310.52,98.8554
3.0,63.0,seg,0.0,31.0,-31.0,9855.11,48.1243,,,98.8554
3.0,63.0,pose,31.0,31.0,0.0,7003.5,32.6288,17.396,1603.133,98.8554
3.0,63.0,det,31.0,15.0,16.0,3343.64,14.4507,28.422,1144.73,99.0613
3.0,63.0,seg,15.0,31.0,-16.0,7350.32,32.8434,9.418,2130.004,99.0613
3.0,63.0,pose,0.0,31.0,-31.0,9267.55,45.7765,0.042,35.815,99.0613
3.0,63.0,det,31.0,15.0,16.0,3403.57,14.6653,28.294,1169.331,99.3238
3.0,63.0,seg,15.0,31.0,-16.0,7325.83,33.0481,9.081,2002.008,99.3238
3.0,63.0,pose,0.0,31.0,-31.0,9312.46,45.9963,,,99.3238
3.0,63.0,det,31.0,15.0,16.0,3372.52,14.5265,29.047,1163.11,97.9989
3.0,63.0,seg,15.0,31.0,-16.0,7225.71,32.5247,9.107,2039.901,97.9989
3.0,63.0,pose,0.0,31.0,-31.0,9214.5,45.4715,,,97.9989
3.0,63.0,det,31.0,15.0,16.0,3375.84,14.5329,28.162,1158.673,99.5076
3.0,63.0,seg,15.0,31.0,-16.0,9523.18,46.1799,4.561,2030.423,99.5076
3.0,63.0,pose,15.0,31.0,-16.0,9117.15,45.2959,5.272,1864.49,99.5076
3.0,63.0,det,31.0,15.0,16.0,3337.42,14.3754,28.269,1140.296,99.3784
3.0,63.0,seg,15.0,31.0,-16.0,9512.84,46.0041,4.242,2127.97,99.3784
3.0,63.0,pose,15.0,31.0,-16.0,9080.32,45.052,5.292,1885.333,99.3784
3.0,63.0,det,31.0,15.0,16.0,3372.15,14.5045,29.063,1166.521,97.9113
3.0,63.0,seg,15.0,31.0,-16.0,9409.83,45.6736,3.887,1948.102,97.9113
3.0,63.0,pose,15.0,31.0,-16.0,9021.51,44.7671,5.441,1869.415,97.9113
3.0,63.0,det,31.0,31.0,0.0,6878.63,32.5277,18.781,1356.559,98.8036
3.0,63.0,seg,15.0,31.0,-16.0,9739.93,47.5198,,,98.8036
3.0,63.0,pose,31.0,31.0,0.0,6747.7,31.6797,18.272,1515.481,98.8036
3.0,63.0,det,31.0,31.0,0.0,6711.91,31.8629,18.307,1287.38,99.0366
3.0,63.0,seg,15.0,31.0,-16.0,9755.76,47.5994,,,99.0366
3.0,63.0,pose,31.0,31.0,0.0,6945.84,32.5925,17.632,1539.923,99.0366
3.0,63.0,det,31.0,31.0,0.0,6716.91,31.9716,18.579,1312.01,99.0757
3.0,63.0,seg,15.0,31.0,-16.0,9745.69,47.6329,0.337,176.195,99.0757
3.0,63.0,pose,31.0,31.0,0.0,7021.6,32.7889,16.936,1553.579,99.0757
3.0,63.0,det,31.0,31.0,0.0,6983.31,33.0092,17.686,1302.711,99.2039
3.0,63.0,seg,31.0,31.0,0.0,7287.72,33.9129,16.467,1747.988,99.2039
3.0,63.0,pose,0.0,31.0,-31.0,9469.65,46.8614,,,99.2039
3.0,63.0,det,31.0,31.0,0.0,7110.99,34.294,16.841,1307.924,98.8332
3.0,63.0,seg,31.0,31.0,0.0,7271.57,33.7803,16.628,1739.074,98.8332
3.0,63.0,pose,0.0,31.0,-31.0,9540.59,47.2145,0.043,33.768,98.8332
3.0,63.0,det,31.0,31.0,0.0,7111.65,34.3089,18.116,1364.25,98.6551
3.0,63.0,seg,31.0,31.0,0.0,7318.93,34.2287,16.512,1797.928,98.6551
3.0,63.0,pose,0.0,31.0,-31.0,9551.76,47.2548,,,98.6551
3.0,63.0,det,31.0,31.0,0.0,6998.37,33.141,18.104,1308.955,99.1263
3.0,63.0,seg,31.0,31.0,0.0,7286.84,34.0867,16.182,1764.814,99.1263
3.0,63.0,pose,15.0,31.0,-16.0,9492.07,46.9845,0.128,76.274,99.1263
3.0,63.0,det,31.0,31.0,0.0,7082.71,34.0865,16.633,1305.267,98.4621
3.0,63.0,seg,31.0,31.0,0.0,7240.97,33.4512,17.059,1733.717,98.4621
3.0,63.0,pose,15.0,31.0,-16.0,9503.24,47.0076,0.043,33.273,98.4621
3.0,63.0,det,31.0,31.0,0.0,6995.54,33.7296,16.465,1295.514,97.8377
3.0,63.0,seg,31.0,31.0,0.0,7184.38,32.8861,18.021,1727.364,97.8377
3.0,63.0,pose,15.0,31.0,-16.0,9440.56,46.6659,,,97.8377
3.0,63.0,det,31.0,31.0,0.0,9295.2,46.8707,10.711,1313.832,98.7929
3.0,63.0,seg,31.0,31.0,0.0,9679.22,47.8054,10.753,1861.736,98.7929
3.0,63.0,pose,31.0,31.0,0.0,9468.86,48.03,11.688,1669.058,98.7929
3.0,63.0,det,31.0,31.0,0.0,9465.41,47.7629,11.352,1323.725,99.0449
3.0,63.0,seg,31.0,31.0,0.0,9383.47,46.4177,11.436,1709.761,99.0449
3.0,63.0,pose,31.0,31.0,0.0,9403.82,47.2321,10.677,1652.663,99.0449
3.0,63.0,det,31.0,31.0,0.0,9116.36,45.9911,10.979,1280.558,97.8777
3.0,63.0,seg,31.0,31.0,0.0,9474.99,46.9232,10.936,1772.261,97.8777
3.0,63.0,pose,31.0,31.0,0.0,9268.6,47.2052,12.146,1597.93,97.8777
